ID,mang_presence,salt_presence,seag_presence,cluster_5,hex_5,cluster_18,hex_18
57437,0,0,1,2,#eead0e,14,#9F79EE
57438,0,0,1,2,#eead0e,18,#FF6A6A
57450,0,0,1,1,#cd2626,18,#FF6A6A
20455,0,0,1,5,#b452cd,8,#43CD80
20463,0,0,1,5,#b452cd,8,#43CD80
20465,0,0,1,3,#43cd80,2,#CD2626
20476,0,0,1,5,#b452cd,8,#43CD80
20825,0,0,1,5,#b452cd,2,#CD2626
20828,0,0,1,1,#cd2626,6,#EEDC82
20829,0,0,1,4,#6ca6cd,10,#6CA6CD
21189,0,0,1,3,#43cd80,2,#CD2626
21536,0,0,1,3,#43cd80,3,#EE7600
22615,0,0,1,5,#b452cd,8,#43CD80
22894,0,0,1,4,#6ca6cd,2,#CD2626
23267,0,0,1,3,#43cd80,4,#EEC900
23268,0,0,1,3,#43cd80,4,#EEC900
23333,0,0,1,5,#b452cd,2,#CD2626
23628,0,0,1,3,#43cd80,5,#EEAD0E
24486,0,0,1,5,#b452cd,8,#43CD80
24845,0,0,1,5,#b452cd,8,#43CD80
24846,0,0,1,5,#b452cd,3,#EE7600
25206,0,0,1,5,#b452cd,8,#43CD80
25558,0,0,1,5,#b452cd,6,#EEDC82
26987,0,0,1,3,#43cd80,5,#EEAD0E
27008,0,0,1,4,#6ca6cd,10,#6CA6CD
27347,0,0,1,1,#cd2626,6,#EEDC82
27348,0,0,1,1,#cd2626,6,#EEDC82
27586,0,0,1,4,#6ca6cd,10,#6CA6CD
27664,0,0,1,5,#b452cd,10,#6CA6CD
27665,0,0,1,5,#b452cd,10,#6CA6CD
27997,0,0,1,1,#cd2626,6,#EEDC82
28420,0,0,1,5,#b452cd,8,#43CD80
28421,0,0,1,5,#b452cd,8,#43CD80
28681,0,0,1,4,#6ca6cd,10,#6CA6CD
28726,0,0,1,3,#43cd80,5,#EEAD0E
28742,0,0,1,3,#43cd80,5,#EEAD0E
28757,0,0,1,1,#cd2626,1,#FF3030
29041,0,0,1,4,#6ca6cd,10,#6CA6CD
29042,0,0,1,4,#6ca6cd,10,#6CA6CD
30193,0,0,1,3,#43cd80,5,#EEAD0E
31650,0,0,1,5,#b452cd,8,#43CD80
32035,0,0,1,4,#6ca6cd,13,#EEAEEE
32353,0,0,1,3,#43cd80,3,#EE7600
32753,0,0,1,4,#6ca6cd,13,#EEAEEE
32754,0,0,1,4,#6ca6cd,13,#EEAEEE
33114,0,0,1,4,#6ca6cd,13,#EEAEEE
33734,0,0,1,3,#43cd80,4,#EEC900
34094,0,0,1,3,#43cd80,4,#EEC900
35087,0,0,1,3,#43cd80,4,#EEC900
35219,0,0,1,3,#43cd80,5,#EEAD0E
35226,0,0,1,3,#43cd80,5,#EEAD0E
35253,0,0,1,5,#b452cd,7,#98FB98
35271,0,0,1,4,#6ca6cd,10,#6CA6CD
35272,0,0,1,1,#cd2626,18,#FF6A6A
35538,0,0,1,2,#eead0e,14,#9F79EE
35581,0,0,1,1,#cd2626,18,#FF6A6A
35921,0,0,1,3,#43cd80,14,#9F79EE
35942,0,0,1,5,#b452cd,3,#EE7600
36164,0,0,1,4,#6ca6cd,1,#FF3030
36946,0,0,1,2,#eead0e,18,#FF6A6A
37307,0,0,1,1,#cd2626,18,#FF6A6A
37358,0,0,1,1,#cd2626,18,#FF6A6A
37603,0,0,1,1,#cd2626,18,#FF6A6A
38092,0,0,1,1,#cd2626,18,#FF6A6A
38256,0,0,1,1,#cd2626,6,#EEDC82
38278,0,0,1,1,#cd2626,6,#EEDC82
38452,0,0,1,4,#6ca6cd,10,#6CA6CD
38998,0,0,1,1,#cd2626,6,#EEDC82
39101,0,0,1,1,#cd2626,18,#FF6A6A
39462,0,0,1,2,#eead0e,12,#6959CD
39513,0,0,1,2,#eead0e,14,#9F79EE
39532,0,0,1,2,#eead0e,14,#9F79EE
40179,0,0,1,2,#eead0e,14,#9F79EE
40255,0,0,1,4,#6ca6cd,10,#6CA6CD
40261,0,0,1,4,#6ca6cd,13,#EEAEEE
40341,0,0,1,2,#eead0e,12,#6959CD
40411,0,0,1,4,#6ca6cd,10,#6CA6CD
40898,0,0,1,4,#6ca6cd,2,#CD2626
41641,0,0,1,2,#eead0e,14,#9F79EE
41994,0,0,1,4,#6ca6cd,11,#4876FF
41995,0,0,1,4,#6ca6cd,11,#4876FF
42067,0,0,1,1,#cd2626,6,#EEDC82
42282,0,0,1,1,#cd2626,6,#EEDC82
42352,0,0,1,2,#eead0e,12,#6959CD
42353,0,0,1,2,#eead0e,12,#6959CD
42428,0,0,1,1,#cd2626,6,#EEDC82
42642,0,0,1,5,#b452cd,8,#43CD80
42696,0,0,1,2,#eead0e,18,#FF6A6A
42711,0,0,1,2,#eead0e,16,#FF3E96
43068,0,0,1,2,#eead0e,15,#B452CD
43070,0,0,1,4,#6ca6cd,10,#6CA6CD
43071,0,0,1,1,#cd2626,18,#FF6A6A
43428,0,0,1,2,#eead0e,16,#FF3E96
43429,0,0,1,1,#cd2626,16,#FF3E96
43430,0,0,1,4,#6ca6cd,1,#FF3030
43431,0,0,1,4,#6ca6cd,18,#FF6A6A
43775,0,0,1,2,#eead0e,17,#EE799F
43870,0,0,1,2,#eead0e,13,#EEAEEE
44114,0,0,1,2,#eead0e,17,#EE799F
44135,0,0,1,2,#eead0e,17,#EE799F
44229,0,0,1,1,#cd2626,18,#FF6A6A
44231,0,0,1,2,#eead0e,12,#6959CD
44232,0,0,1,1,#cd2626,18,#FF6A6A
44592,0,0,1,2,#eead0e,12,#6959CD
44593,0,0,1,2,#eead0e,12,#6959CD
44595,0,0,1,1,#cd2626,5,#EEAD0E
44596,0,0,1,1,#cd2626,18,#FF6A6A
44831,0,0,1,2,#eead0e,1,#FF3030
44847,0,0,1,1,#cd2626,18,#FF6A6A
44950,0,0,1,2,#eead0e,14,#9F79EE
44952,0,0,1,4,#6ca6cd,10,#6CA6CD
44953,0,0,1,2,#eead0e,14,#9F79EE
44954,0,0,1,2,#eead0e,17,#EE799F
44955,0,0,1,2,#eead0e,17,#EE799F
44956,0,0,1,2,#eead0e,18,#FF6A6A
44958,0,0,1,2,#eead0e,14,#9F79EE
45193,0,0,1,2,#eead0e,17,#EE799F
45314,0,0,1,2,#eead0e,14,#9F79EE
45315,0,0,1,2,#eead0e,14,#9F79EE
45319,0,0,1,1,#cd2626,18,#FF6A6A
45543,0,0,1,2,#eead0e,17,#EE799F
45544,0,0,1,2,#eead0e,12,#6959CD
45552,0,0,1,2,#eead0e,17,#EE799F
45553,0,0,1,2,#eead0e,18,#FF6A6A
45570,0,0,1,5,#b452cd,3,#EE7600
45673,0,0,1,2,#eead0e,14,#9F79EE
45674,0,0,1,2,#eead0e,14,#9F79EE
45677,0,0,1,2,#eead0e,14,#9F79EE
45681,0,0,1,2,#eead0e,12,#6959CD
45823,0,0,1,1,#cd2626,13,#EEAEEE
45915,0,0,1,2,#eead0e,17,#EE799F
46037,0,0,1,2,#eead0e,14,#9F79EE
46039,0,0,1,2,#eead0e,14,#9F79EE
46262,0,0,1,2,#eead0e,12,#6959CD
46401,0,0,1,2,#eead0e,14,#9F79EE
46621,0,0,1,2,#eead0e,17,#EE799F
46622,0,0,1,2,#eead0e,18,#FF6A6A
46645,0,0,1,3,#43cd80,3,#EE7600
46646,0,0,1,3,#43cd80,3,#EE7600
46760,0,0,1,2,#eead0e,14,#9F79EE
46984,0,0,1,1,#cd2626,18,#FF6A6A
46993,0,0,1,2,#eead0e,1,#FF3030
47122,0,0,1,2,#eead0e,14,#9F79EE
47266,0,0,1,1,#cd2626,6,#EEDC82
47341,0,0,1,2,#eead0e,17,#EE799F
47482,0,0,1,2,#eead0e,14,#9F79EE
47484,0,0,1,2,#eead0e,12,#6959CD
47627,0,0,1,1,#cd2626,17,#EE799F
47717,0,0,1,1,#cd2626,18,#FF6A6A
47840,0,0,1,2,#eead0e,14,#9F79EE
47843,0,0,1,2,#eead0e,14,#9F79EE
47844,0,0,1,2,#eead0e,14,#9F79EE
48077,0,0,1,5,#b452cd,18,#FF6A6A
48455,0,0,1,3,#43cd80,3,#EE7600
48456,0,0,1,3,#43cd80,3,#EE7600
48457,0,0,1,3,#43cd80,3,#EE7600
48458,0,0,1,3,#43cd80,3,#EE7600
48459,0,0,1,3,#43cd80,3,#EE7600
48563,0,0,1,2,#eead0e,14,#9F79EE
48564,0,0,1,2,#eead0e,14,#9F79EE
48813,0,0,1,3,#43cd80,3,#EE7600
48923,0,0,1,2,#eead0e,14,#9F79EE
49173,0,0,1,3,#43cd80,3,#EE7600
49174,0,0,1,1,#cd2626,6,#EEDC82
52217,0,0,1,4,#6ca6cd,11,#4876FF
52752,0,0,1,4,#6ca6cd,13,#EEAEEE
53108,0,0,1,2,#eead0e,18,#FF6A6A
53466,0,0,1,2,#eead0e,17,#EE799F
53467,0,0,1,2,#eead0e,12,#6959CD
53826,0,0,1,2,#eead0e,12,#6959CD
53827,0,0,1,1,#cd2626,18,#FF6A6A
54185,0,0,1,2,#eead0e,18,#FF6A6A
55271,0,0,1,2,#eead0e,12,#6959CD
55272,0,0,1,2,#eead0e,12,#6959CD
55630,0,0,1,1,#cd2626,18,#FF6A6A
55632,0,0,1,2,#eead0e,12,#6959CD
57439,0,0,1,2,#eead0e,14,#9F79EE
57440,0,0,1,2,#eead0e,12,#6959CD
